"","YEAR","STATE_ABBREVIATION","STATE_NAME","EVENT_TYPE","COUNT","FATALITIES","INJURIES","PROPERTY_DAMAGE","CROPS_DAMAGE"
"10186","2001","AL","ALABAMA","COLD AND WINDCHILL",16,0,0,0,0
"10187","2001","AL","ALABAMA","FLASH FLOOD",58,0,4,1.122,0
"10188","2001","AL","ALABAMA","FLOOD",4,0,0,0.02,0
"10189","2001","AL","ALABAMA","HAIL",185,0,0,0.153,0.009
"10190","2001","AL","ALABAMA","HEAT",8,0,0,0,0
"10191","2001","AL","ALABAMA","ICE / SNOW / FROST",1,0,0,0,0
"10192","2001","AL","ALABAMA","LIGHTNING",31,2,20,1.205,0
"10193","2001","AL","ALABAMA","MARINE WIND / SWELL / SURF",2,1,0,0.003,0
"10194","2001","AL","ALABAMA","RAIN OR WET",14,1,1,0.018,0
"10195","2001","AL","ALABAMA","THUNDERSTORM / THUNDERSTORM WIND",331,2,36,8.8785,0
"10196","2001","AL","ALABAMA","TORNADO",77,6,107,14.841,0
"10197","2001","AL","ALABAMA","TROPICAL STORM / HURRICANE / TYPHOON",3,0,0,0.49,0
"10198","2001","AL","ALABAMA","WIND",3,2,1,0.025,0
"10199","2001","AK","ALASKA","AVALANCHE",14,7,4,0.044,0
"10200","2001","AK","ALASKA","BLIZZARD / WINTER STORM",44,2,3,0,0
"10201","2001","AK","ALASKA","COLD AND WINDCHILL",5,0,0,0,0
"10202","2001","AK","ALASKA","FLOOD",10,0,0,0.7495,0
"10203","2001","AK","ALASKA","ICE / SNOW / FROST",51,0,5,0.334,0
"10204","2001","AK","ALASKA","RAIN OR WET",1,0,0,0.0025,0
"10205","2001","AK","ALASKA","VOLCANIC ACTIVITY",1,0,0,0,0
"10206","2001","AK","ALASKA","WILDFIRE",3,0,0,1.6,0
"10207","2001","AK","ALASKA","WIND",147,0,1,0.6071,0
"10208","2001","AS","AMERICAN SAMOA","FLOOD",10,0,0,0,0
"10209","2001","AS","AMERICAN SAMOA","MARINE WIND / SWELL / SURF",13,0,0,0.22,0
"10210","2001","AS","AMERICAN SAMOA","WIND",1,0,0,0.05,0.07
"10211","2001","AZ","ARIZONA","BLIZZARD / WINTER STORM",29,1,5,0.01,0
"10212","2001","AZ","ARIZONA","DUST STORM / DEVIL",4,0,0,0,0
"10213","2001","AZ","ARIZONA","FLASH FLOOD",28,6,0,0.306,0
"10214","2001","AZ","ARIZONA","FLOOD",13,0,0,0,0
"10215","2001","AZ","ARIZONA","FOG",2,0,8,0,0
"10216","2001","AZ","ARIZONA","HAIL",31,0,0,0.005,0
"10217","2001","AZ","ARIZONA","ICE / SNOW / FROST",14,0,0,0,0
"10218","2001","AZ","ARIZONA","LIGHTNING",5,0,1,0.09,0
"10219","2001","AZ","ARIZONA","RAIN OR WET",5,0,0,0.15,0
"10220","2001","AZ","ARIZONA","THUNDERSTORM / THUNDERSTORM WIND",71,1,13,6.086,0
"10221","2001","AZ","ARIZONA","TORNADO",13,0,0,0,0
"10222","2001","AZ","ARIZONA","WILDFIRE",1,0,0,0,0
"10223","2001","AZ","ARIZONA","WIND",3,0,0,0.02,0
"10224","2001","AR","ARKANSAS","FLASH FLOOD",155,0,0,120.775,0.1
"10225","2001","AR","ARKANSAS","FLOOD",6,0,0,0.207,0
"10226","2001","AR","ARKANSAS","HAIL",403,0,0,0.59583,0.018
"10227","2001","AR","ARKANSAS","HEAT",1,1,0,0,0
"10228","2001","AR","ARKANSAS","ICE / SNOW / FROST",1,0,0,1.8,0
"10229","2001","AR","ARKANSAS","LIGHTNING",11,0,4,0.227,0
"10230","2001","AR","ARKANSAS","THUNDERSTORM / THUNDERSTORM WIND",471,0,3,1.9976,0
"10231","2001","AR","ARKANSAS","TORNADO",53,5,35,4.8481,0
"10232","2001","AN","ATLANTIC NORTH","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"10233","2001","AM","ATLANTIC SOUTH","THUNDERSTORM / THUNDERSTORM WIND",1,0,0,0,0
"10234","2001","AM","ATLANTIC SOUTH","TORNADO",6,0,0,0,0
"10235","2001","CA","CALIFORNIA","AVALANCHE",1,0,0,0,0
"10236","2001","CA","CALIFORNIA","BLIZZARD / WINTER STORM",44,0,46,0.213,0
"10237","2001","CA","CALIFORNIA","COASTAL FLOOD OR EROSION / TIDE",3,0,0,0,0
"10238","2001","CA","CALIFORNIA","COLD AND WINDCHILL",12,0,0,0,0
"10239","2001","CA","CALIFORNIA","DROUGHT",4,0,0,0,0
"10240","2001","CA","CALIFORNIA","DUST STORM / DEVIL",9,0,0,0.01,0
"10241","2001","CA","CALIFORNIA","FLASH FLOOD",27,0,1,4.17,0
"10242","2001","CA","CALIFORNIA","FLOOD",68,0,4,7.86,0
"10243","2001","CA","CALIFORNIA","FOG",32,0,16,0.15,0
"10244","2001","CA","CALIFORNIA","HAIL",28,0,1,0.1,14.04
"10245","2001","CA","CALIFORNIA","HEAT",9,3,25,0,0
"10246","2001","CA","CALIFORNIA","ICE / SNOW / FROST",186,1,0,0.175,31.9
"10247","2001","CA","CALIFORNIA","LANDSLIDE / MUDSLIDE / ROCK SLIDE",2,0,0,0,0
"10248","2001","CA","CALIFORNIA","LIGHTNING",12,2,4,1.877,0
"10249","2001","CA","CALIFORNIA","MARINE WIND / SWELL / SURF",29,8,32,0.3775,0
"10250","2001","CA","CALIFORNIA","RAIN OR WET",26,0,0,0.4,0
"10251","2001","CA","CALIFORNIA","SURGE",3,0,1,0.69,0
"10252","2001","CA","CALIFORNIA","THUNDERSTORM / THUNDERSTORM WIND",45,1,1,1.089,30.6
"10253","2001","CA","CALIFORNIA","TORNADO",34,0,0,0.46,0
"10254","2001","CA","CALIFORNIA","WILDFIRE",83,1,31,37.7088,0
"10255","2001","CA","CALIFORNIA","WIND",91,1,14,12.637,2.09
"10256","2001","CA","CALIFORNIA","WINTER WEATHER",6,0,65,0,0
"10257","2001","CO","COLORADO","AVALANCHE",3,2,1,0,0
"10258","2001","CO","COLORADO","BLIZZARD / WINTER STORM",42,0,0,7.37,0
"10259","2001","CO","COLORADO","COLD AND WINDCHILL",1,0,0,0,0.25
"10260","2001","CO","COLORADO","FLASH FLOOD",37,0,0,1.14,0
"10261","2001","CO","COLORADO","FLOOD",26,0,0,0.002,0.1
"10262","2001","CO","COLORADO","HAIL",338,0,5,77.616,4.006
"10263","2001","CO","COLORADO","ICE / SNOW / FROST",38,0,0,0,0
"10264","2001","CO","COLORADO","LIGHTNING",30,3,19,1.50625,0
"10265","2001","CO","COLORADO","RAIN OR WET",1,0,0,0,0
"10266","2001","CO","COLORADO","THUNDERSTORM / THUNDERSTORM WIND",116,0,12,3.036,0
"10267","2001","CO","COLORADO","TORNADO",52,0,13,8.275,0
"10268","2001","CO","COLORADO","WILDFIRE",13,0,0,0,0
"10269","2001","CO","COLORADO","WIND",32,0,7,9.68,0
"10270","2001","CT","CONNECTICUT","BLIZZARD / WINTER STORM",6,0,0,0,0
"10271","2001","CT","CONNECTICUT","COLD AND WINDCHILL",1,0,0,0,0
"10272","2001","CT","CONNECTICUT","FLASH FLOOD",6,0,0,0,0
"10273","2001","CT","CONNECTICUT","FLOOD",27,0,0,0.112,0
"10274","2001","CT","CONNECTICUT","HAIL",10,0,0,0,0
"10275","2001","CT","CONNECTICUT","HEAT",3,0,0,0,0
"10276","2001","CT","CONNECTICUT","ICE / SNOW / FROST",7,0,0,7,0
"10277","2001","CT","CONNECTICUT","LIGHTNING",8,0,4,0.03,0
"10278","2001","CT","CONNECTICUT","RAIN OR WET",2,0,0,0,0
"10279","2001","CT","CONNECTICUT","THUNDERSTORM / THUNDERSTORM WIND",31,0,0,0.113,0
"10280","2001","CT","CONNECTICUT","TORNADO",5,0,1,0.495,0
"10281","2001","CT","CONNECTICUT","WIND",4,0,0,0.008,0
"10282","2001","DE","DELAWARE","COASTAL FLOOD OR EROSION / TIDE",5,0,0,0,0
"10283","2001","DE","DELAWARE","COLD AND WINDCHILL",1,0,0,0,0
"10284","2001","DE","DELAWARE","DROUGHT",5,0,0,0,0
"10285","2001","DE","DELAWARE","FLASH FLOOD",4,0,0,1.1,0
"10286","2001","DE","DELAWARE","FLOOD",5,0,0,0,0
"10287","2001","DE","DELAWARE","FOG",1,0,0,0,0
"10288","2001","DE","DELAWARE","HAIL",2,0,0,0,0
"10289","2001","DE","DELAWARE","HEAT",5,0,0,0,0
"10290","2001","DE","DELAWARE","ICE / SNOW / FROST",4,0,0,0,0
"10291","2001","DE","DELAWARE","LIGHTNING",10,0,3,0.528,0
"10292","2001","DE","DELAWARE","MARINE WIND / SWELL / SURF",5,1,32,0,0
"10293","2001","DE","DELAWARE","RAIN OR WET",5,0,0,0,0
"10294","2001","DE","DELAWARE","THUNDERSTORM / THUNDERSTORM WIND",10,0,0,0,0
"10295","2001","DE","DELAWARE","TORNADO",1,0,0,0,0
"10296","2001","DE","DELAWARE","WIND",1,0,0,0,0
"10297","2001","DE","DELAWARE","WINTER WEATHER",3,0,0,0,0
"10298","2001","DC","DISTRICT OF COLUMBIA","FLASH FLOOD",3,0,2,6,0
"10299","2001","DC","DISTRICT OF COLUMBIA","HAIL",1,0,0,0,0
"10300","2001","DC","DISTRICT OF COLUMBIA","HEAT",3,0,0,0,0
"10301","2001","DC","DISTRICT OF COLUMBIA","RAIN OR WET",3,0,0,0,0
"10302","2001","DC","DISTRICT OF COLUMBIA","THUNDERSTORM / THUNDERSTORM WIND",3,0,0,0.007,0
"10303","2001","DC","DISTRICT OF COLUMBIA","TORNADO",2,0,0,0.002,0
"10304","2001","DC","DISTRICT OF COLUMBIA","WIND",4,0,3,0.04,0
"10305","2001","DC","DISTRICT OF COLUMBIA","WINTER WEATHER",2,0,0,0,0
"10306","2001","PZ","E PACIFIC","TORNADO",1,0,0,0,0
"10307","2001","FL","FLORIDA","COASTAL FLOOD OR EROSION / TIDE",3,0,0,1.77,0
"10308","2001","FL","FLORIDA","COLD AND WINDCHILL",6,1,0,0,84.03
"10309","2001","FL","FLORIDA","DROUGHT",1,0,0,0,100
"10310","2001","FL","FLORIDA","DUST STORM / DEVIL",2,0,0,0.003,0
"10311","2001","FL","FLORIDA","FLASH FLOOD",12,0,0,2.525,0
"10312","2001","FL","FLORIDA","FLOOD",27,2,0,29.575,0
"10313","2001","FL","FLORIDA","FOG",18,2,0,0.65,0
"10314","2001","FL","FLORIDA","HAIL",237,0,0,0.45,0
"10315","2001","FL","FLORIDA","HEAT",1,0,1,0,0
"10316","2001","FL","FLORIDA","ICE / SNOW / FROST",12,0,0,0,15.95
"10317","2001","FL","FLORIDA","LIGHTNING",76,8,75,1.466,0
"10318","2001","FL","FLORIDA","MARINE WIND / SWELL / SURF",26,22,8,0.04,0
"10319","2001","FL","FLORIDA","RAIN OR WET",8,0,0,20,0
"10320","2001","FL","FLORIDA","SURGE",1,0,0,0.005,0
"10321","2001","FL","FLORIDA","THUNDERSTORM / THUNDERSTORM WIND",305,0,3,6.0894,0
"10322","2001","FL","FLORIDA","TORNADO",204,2,29,14.8055,0.002
"10323","2001","FL","FLORIDA","TROPICAL STORM / HURRICANE / TYPHOON",12,1,6,28.9,0
"10324","2001","FL","FLORIDA","VOG / SMOKE",3,0,0,0,0
"10325","2001","FL","FLORIDA","WILDFIRE",10,0,1,0.2,0
"10326","2001","FL","FLORIDA","WIND",7,2,0,0.056,0
"10327","2001","GA","GEORGIA","BLIZZARD / WINTER STORM",2,0,0,0,0
"10328","2001","GA","GEORGIA","COLD AND WINDCHILL",2,0,0,0,0
"10329","2001","GA","GEORGIA","DROUGHT",16,0,0,0,0
"10330","2001","GA","GEORGIA","FLASH FLOOD",16,1,0,2.626,0.05
"10331","2001","GA","GEORGIA","FLOOD",46,0,0,1.363,0
"10332","2001","GA","GEORGIA","FOG",1,0,0,0,0
"10333","2001","GA","GEORGIA","HAIL",179,0,0,1.80395,0
"10334","2001","GA","GEORGIA","HEAT",2,0,0,0,0
"10335","2001","GA","GEORGIA","ICE / SNOW / FROST",6,0,0,0,0
"10336","2001","GA","GEORGIA","LIGHTNING",65,1,18,2.5585,0
"10337","2001","GA","GEORGIA","RAIN OR WET",2,0,0,0,0
"10338","2001","GA","GEORGIA","THUNDERSTORM / THUNDERSTORM WIND",336,0,9,3.4348,0
"10339","2001","GA","GEORGIA","TORNADO",20,0,23,4.667,0
"10340","2001","GA","GEORGIA","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0,0
"10341","2001","GA","GEORGIA","WIND",6,0,0,1.525,0
"10342","2001","GU","GUAM","FLOOD",3,0,0,0.405,0
"10343","2001","GU","GUAM","LIGHTNING",3,0,0,0.02,0
"10344","2001","GU","GUAM","MARINE WIND / SWELL / SURF",13,8,13,0.04,0
"10345","2001","GU","GUAM","TORNADO",4,0,0,0,0
"10346","2001","GU","GUAM","TROPICAL STORM / HURRICANE / TYPHOON",5,1,0,1.55,0.55
"10347","2001","GU","GUAM","WILDFIRE",1,0,1,0,0
"10348","2001","GU","GUAM","WIND",2,0,0,0.05,0
"10349","2001","GM","GULF OF MEXICO","THUNDERSTORM / THUNDERSTORM WIND",76,0,0,0,0
"10350","2001","GM","GULF OF MEXICO","TORNADO",6,0,0,0,0
"10351","2001","HI","HAWAII","BLIZZARD / WINTER STORM",1,0,0,0,0
"10352","2001","HI","HAWAII","DROUGHT",7,0,0,0,0
"10353","2001","HI","HAWAII","FLASH FLOOD",6,0,0,0.03,0
"10354","2001","HI","HAWAII","FLOOD",45,0,0,0,0
"10355","2001","HI","HAWAII","ICE / SNOW / FROST",1,0,0,0,0
"10356","2001","HI","HAWAII","MARINE WIND / SWELL / SURF",82,1,3,0,0
"10357","2001","HI","HAWAII","RAIN OR WET",1,0,0,0,0
"10358","2001","HI","HAWAII","TORNADO",4,0,0,0,0
"10359","2001","HI","HAWAII","WILDFIRE",10,0,3,0,0
"10360","2001","HI","HAWAII","WIND",16,0,0,0,0
"10361","2001","PH","HAWAII WATERS","TORNADO",1,0,0,0,0
"10362","2001","ID","IDAHO","BLIZZARD / WINTER STORM",6,1,0,0.1,0
"10363","2001","ID","IDAHO","COLD AND WINDCHILL",1,0,0,0,0
"10364","2001","ID","IDAHO","DROUGHT",1,0,0,0,0
"10365","2001","ID","IDAHO","DUST STORM / DEVIL",3,0,0,0,0
"10366","2001","ID","IDAHO","FLASH FLOOD",8,0,0,0,0
"10367","2001","ID","IDAHO","FOG",1,0,0,0,0
"10368","2001","ID","IDAHO","HAIL",14,0,0,0,0
"10369","2001","ID","IDAHO","ICE / SNOW / FROST",66,0,6,0,0
"10370","2001","ID","IDAHO","RAIN OR WET",1,0,0,0,0
"10371","2001","ID","IDAHO","THUNDERSTORM / THUNDERSTORM WIND",24,0,0,0.105,0
"10372","2001","ID","IDAHO","TORNADO",3,0,0,0,0
"10373","2001","ID","IDAHO","WILDFIRE",5,0,1,0,0
"10374","2001","ID","IDAHO","WIND",8,0,0,0.029,0
"10375","2001","IL","ILLINOIS","BLIZZARD / WINTER STORM",4,0,0,0,0
"10376","2001","IL","ILLINOIS","COLD AND WINDCHILL",1,0,0,0,0
"10377","2001","IL","ILLINOIS","FLASH FLOOD",75,0,0,38.42,0
"10378","2001","IL","ILLINOIS","FLOOD",71,1,0,0.008,0
"10379","2001","IL","ILLINOIS","FOG",1,0,0,0,0
"10380","2001","IL","ILLINOIS","HAIL",193,0,0,0.1,0
"10381","2001","IL","ILLINOIS","HEAT",15,36,0,0,0
"10382","2001","IL","ILLINOIS","ICE / SNOW / FROST",8,0,0,0,0
"10383","2001","IL","ILLINOIS","LIGHTNING",17,5,1,0.2115,0
"10384","2001","IL","ILLINOIS","RAIN OR WET",9,0,0,0,0
"10385","2001","IL","ILLINOIS","THUNDERSTORM / THUNDERSTORM WIND",455,1,23,11.5732,0
"10386","2001","IL","ILLINOIS","TORNADO",28,0,3,7.8,0
"10387","2001","IL","ILLINOIS","WIND",13,1,7,0.135,0
"10388","2001","IN","INDIANA","BLIZZARD / WINTER STORM",1,0,0,0,0
"10389","2001","IN","INDIANA","COLD AND WINDCHILL",1,0,0,0,0
"10390","2001","IN","INDIANA","FLASH FLOOD",24,0,0,0.058,0
"10391","2001","IN","INDIANA","FLOOD",87,2,0,0.057,0
"10392","2001","IN","INDIANA","FOG",2,1,0,0,0
"10393","2001","IN","INDIANA","HAIL",266,0,0,0.016,0.02
"10394","2001","IN","INDIANA","ICE / SNOW / FROST",4,0,0,0,0
"10395","2001","IN","INDIANA","LIGHTNING",29,1,6,1.828,0
"10396","2001","IN","INDIANA","MARINE WIND / SWELL / SURF",1,1,0,0,0
"10397","2001","IN","INDIANA","RAIN OR WET",1,0,0,0,0
"10398","2001","IN","INDIANA","THUNDERSTORM / THUNDERSTORM WIND",416,0,5,2.37835,0
"10399","2001","IN","INDIANA","TORNADO",34,2,24,19.386,0
"10400","2001","IN","INDIANA","WIND",6,0,1,0,0
"10401","2001","IA","IOWA","BLIZZARD / WINTER STORM",15,0,0,2.075,0
"10402","2001","IA","IOWA","COLD AND WINDCHILL",1,1,0,0,0
"10403","2001","IA","IOWA","DROUGHT",1,0,0,0,578.85
"10404","2001","IA","IOWA","FLASH FLOOD",34,0,1,6.315,0.205
"10405","2001","IA","IOWA","FLOOD",67,0,0,18.9825,1.65
"10406","2001","IA","IOWA","FOG",1,0,0,0,0
"10407","2001","IA","IOWA","HAIL",784,0,2,15.55255,2.6685
"10408","2001","IA","IOWA","HEAT",5,1,0,0,0
"10409","2001","IA","IOWA","ICE / SNOW / FROST",13,0,0,3.575,0
"10410","2001","IA","IOWA","LIGHTNING",11,0,4,0.241,0
"10411","2001","IA","IOWA","RAIN OR WET",14,0,0,0.007,0.001
"10412","2001","IA","IOWA","THUNDERSTORM / THUNDERSTORM WIND",457,1,19,12.72755,0.5315
"10413","2001","IA","IOWA","TORNADO",132,2,12,7.121,0.079
"10414","2001","IA","IOWA","WIND",17,0,4,4.77205,0
"10415","2001","KS","KANSAS","BLIZZARD / WINTER STORM",25,0,7,0,0
"10416","2001","KS","KANSAS","COLD AND WINDCHILL",2,0,0,0,0
"10417","2001","KS","KANSAS","FLASH FLOOD",103,1,0,0.005,0.1
"10418","2001","KS","KANSAS","FLOOD",26,0,0,2.28,0.25
"10419","2001","KS","KANSAS","FOG",1,1,0,0,0
"10420","2001","KS","KANSAS","HAIL",1750,0,0,0.708,1.4
"10421","2001","KS","KANSAS","HEAT",6,0,0,0,0
"10422","2001","KS","KANSAS","ICE / SNOW / FROST",13,5,2,0,0
"10423","2001","KS","KANSAS","LIGHTNING",30,0,0,3.1735,3e-04
"10424","2001","KS","KANSAS","RAIN OR WET",1,0,0,0,0
"10425","2001","KS","KANSAS","THUNDERSTORM / THUNDERSTORM WIND",805,0,4,4.86375,3.5
"10426","2001","KS","KANSAS","TORNADO",122,1,31,47.092,0
"10427","2001","KS","KANSAS","WIND",15,1,5,5.61,0
"10428","2001","KY","KENTUCKY","BLIZZARD / WINTER STORM",2,0,0,0,0
"10429","2001","KY","KENTUCKY","COLD AND WINDCHILL",3,0,0,0,0
"10430","2001","KY","KENTUCKY","FLASH FLOOD",106,2,3,17.2,0.5
"10431","2001","KY","KENTUCKY","FLOOD",44,0,2,0.376,0
"10432","2001","KY","KENTUCKY","FOG",2,0,0,0,0
"10433","2001","KY","KENTUCKY","HAIL",103,0,0,0.034,0
"10434","2001","KY","KENTUCKY","HEAT",3,0,0,0,0
"10435","2001","KY","KENTUCKY","ICE / SNOW / FROST",10,0,0,0,0
"10436","2001","KY","KENTUCKY","LANDSLIDE / MUDSLIDE / ROCK SLIDE",1,0,0,0,0
"10437","2001","KY","KENTUCKY","LIGHTNING",4,0,1,0.025,0
"10438","2001","KY","KENTUCKY","RAIN OR WET",1,0,0,0,0
"10439","2001","KY","KENTUCKY","THUNDERSTORM / THUNDERSTORM WIND",477,2,11,1.513,0.01
"10440","2001","KY","KENTUCKY","TORNADO",8,0,14,18.265,0.08
"10441","2001","KY","KENTUCKY","WIND",13,0,0,0.035,0
"10442","2001","LE","LAKE ERIE","THUNDERSTORM / THUNDERSTORM WIND",13,0,0,0,0
"10443","2001","LH","LAKE HURON","TORNADO",1,0,0,0,0
"10444","2001","LM","LAKE MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"10445","2001","LC","LAKE ST CLAIR","THUNDERSTORM / THUNDERSTORM WIND",2,0,0,0,0
"10446","2001","LA","LOUISIANA","BLIZZARD / WINTER STORM",1,0,4,0.055,0
"10447","2001","LA","LOUISIANA","FLASH FLOOD",100,0,0,5.266,0
"10448","2001","LA","LOUISIANA","FLOOD",40,0,0,25.459,0
"10449","2001","LA","LOUISIANA","HAIL",102,0,0,0.115,0.9
"10450","2001","LA","LOUISIANA","HEAT",1,1,0,0,0
"10451","2001","LA","LOUISIANA","LIGHTNING",19,1,1,1.41475,0
"10452","2001","LA","LOUISIANA","SURGE",2,0,0,0,0
"10453","2001","LA","LOUISIANA","THUNDERSTORM / THUNDERSTORM WIND",311,1,10,5.81425,0
"10454","2001","LA","LOUISIANA","TORNADO",41,1,3,1.1945,0
"10455","2001","LA","LOUISIANA","TROPICAL STORM / HURRICANE / TYPHOON",1,0,0,0,0
"10456","2001","LA","LOUISIANA","WIND",1,0,1,0,0
"10457","2001","ME","MAINE","BLIZZARD / WINTER STORM",18,0,0,0,0
"10458","2001","ME","MAINE","COLD AND WINDCHILL",5,0,0,0,0
"10459","2001","ME","MAINE","DROUGHT",5,0,0,0,0
"10460","2001","ME","MAINE","FLASH FLOOD",2,0,0,0.035,0
"10461","2001","ME","MAINE","FLOOD",6,0,0,0.03,0
"10462","2001","ME","MAINE","FOG",1,0,24,0,0
"10463","2001","ME","MAINE","HAIL",16,0,0,0,0
"10464","2001","ME","MAINE","ICE / SNOW / FROST",28,1,0,0,0
"10465","2001","ME","MAINE","LIGHTNING",19,0,9,0.239,0
"10466","2001","ME","MAINE","RAIN OR WET",1,0,0,0,0
"10467","2001","ME","MAINE","SURGE",4,0,0,0.305,0
"10468","2001","ME","MAINE","THUNDERSTORM / THUNDERSTORM WIND",29,0,0,0,0
"10469","2001","ME","MAINE","TORNADO",3,0,1,0,0
"10470","2001","ME","MAINE","WIND",8,1,0,0,0
"10471","2001","MD","MARYLAND","BLIZZARD / WINTER STORM",11,0,0,0,0
"10472","2001","MD","MARYLAND","COLD AND WINDCHILL",2,0,0,0,0
"10473","2001","MD","MARYLAND","DROUGHT",6,0,0,0,0
"10474","2001","MD","MARYLAND","FLASH FLOOD",22,0,0,0.4,0
"10475","2001","MD","MARYLAND","FLOOD",5,0,0,0.06,0
"10476","2001","MD","MARYLAND","HAIL",35,0,0,0.005,0
"10477","2001","MD","MARYLAND","HEAT",10,5,0,0,0
"10478","2001","MD","MARYLAND","ICE / SNOW / FROST",5,0,0,0,0
"10479","2001","MD","MARYLAND","LIGHTNING",29,0,5,3.729,0.005
"10480","2001","MD","MARYLAND","RAIN OR WET",68,0,0,0,0
"10481","2001","MD","MARYLAND","THUNDERSTORM / THUNDERSTORM WIND",113,0,5,0.8985,0
"10482","2001","MD","MARYLAND","TORNADO",19,2,55,102.099,0
"10483","2001","MD","MARYLAND","WILDFIRE",4,0,0,0,0
"10484","2001","MD","MARYLAND","WIND",10,0,1,0.125,0
"10485","2001","MD","MARYLAND","WINTER WEATHER",9,0,0,0,0
"10486","2001","MA","MASSACHUSETTS","BLIZZARD / WINTER STORM",5,0,0,0,0
"10487","2001","MA","MASSACHUSETTS","COASTAL FLOOD OR EROSION / TIDE",1,0,0,15,0
"10488","2001","MA","MASSACHUSETTS","FLASH FLOOD",1,0,0,0,0
"10489","2001","MA","MASSACHUSETTS","FLOOD",12,0,0,10,0
"10490","2001","MA","MASSACHUSETTS","HAIL",45,0,0,0.015,0
"10491","2001","MA","MASSACHUSETTS","HEAT",5,0,0,0,0
"10492","2001","MA","MASSACHUSETTS","ICE / SNOW / FROST",7,0,0,11.25,0
"10493","2001","MA","MASSACHUSETTS","LIGHTNING",15,1,2,2.522,0
"10494","2001","MA","MASSACHUSETTS","RAIN OR WET",6,0,0,0,0
"10495","2001","MA","MASSACHUSETTS","THUNDERSTORM / THUNDERSTORM WIND",68,0,0,0.338,0
"10496","2001","MA","MASSACHUSETTS","TORNADO",2,0,0,0.025,0
"10497","2001","MA","MASSACHUSETTS","WIND",11,0,1,0.011,0
"10498","2001","MI","MICHIGAN","BLIZZARD / WINTER STORM",8,0,0,0,0
"10499","2001","MI","MICHIGAN","COLD AND WINDCHILL",1,1,0,0,0
"10500","2001","MI","MICHIGAN","DROUGHT",2,0,0,0,150
"10501","2001","MI","MICHIGAN","DUST STORM / DEVIL",1,0,0,0,0
"10502","2001","MI","MICHIGAN","FLASH FLOOD",37,0,0,2.92,1.86
"10503","2001","MI","MICHIGAN","FLOOD",68,3,0,3.174,0.5
"10504","2001","MI","MICHIGAN","HAIL",163,0,0,0.655,0.44
"10505","2001","MI","MICHIGAN","HEAT",2,1,200,0,0
"10506","2001","MI","MICHIGAN","ICE / SNOW / FROST",22,0,3,0.081,0
"10507","2001","MI","MICHIGAN","LIGHTNING",14,1,2,1.08,0
"10508","2001","MI","MICHIGAN","MARINE WIND / SWELL / SURF",2,2,0,0,0
"10509","2001","MI","MICHIGAN","RAIN OR WET",1,0,0,0,0
"10510","2001","MI","MICHIGAN","THUNDERSTORM / THUNDERSTORM WIND",322,1,9,6.4485,0.455
"10511","2001","MI","MICHIGAN","TORNADO",44,0,8,28.0672,0.49
"10512","2001","MI","MICHIGAN","WIND",12,0,1,1.282,0
"10513","2001","MN","MINNESOTA","BLIZZARD / WINTER STORM",28,0,0,0.65,0
"10514","2001","MN","MINNESOTA","FLASH FLOOD",57,0,0,0.864,0.0065
"10515","2001","MN","MINNESOTA","FLOOD",40,3,1,243.21,0
"10516","2001","MN","MINNESOTA","FOG",1,0,0,0,0
"10517","2001","MN","MINNESOTA","HAIL",620,0,0,57.08325,2.0358
"10518","2001","MN","MINNESOTA","HEAT",8,11,0,0,0
"10519","2001","MN","MINNESOTA","ICE / SNOW / FROST",16,0,0,4.2,0
"10520","2001","MN","MINNESOTA","LIGHTNING",13,0,27,0.854,0
"10521","2001","MN","MINNESOTA","RAIN OR WET",1,0,0,0,0
"10522","2001","MN","MINNESOTA","THUNDERSTORM / THUNDERSTORM WIND",402,0,0,35.3196,9.005
"10523","2001","MN","MINNESOTA","TORNADO",98,0,13,57.887,0
"10524","2001","MN","MINNESOTA","WIND",6,0,0,8.15275,0
"10525","2001","MS","MISSISSIPPI","BLIZZARD / WINTER STORM",1,0,0,0,0
"10526","2001","MS","MISSISSIPPI","FLASH FLOOD",173,0,0,9.626,0
"10527","2001","MS","MISSISSIPPI","FLOOD",10,1,0,0.989,0
"10528","2001","MS","MISSISSIPPI","HAIL",211,0,0,1.28015,0
"10529","2001","MS","MISSISSIPPI","HEAT",2,1,5,0,0
"10530","2001","MS","MISSISSIPPI","LIGHTNING",12,1,11,0.35,0
"10531","2001","MS","MISSISSIPPI","SURGE",1,0,0,0,0
"10532","2001","MS","MISSISSIPPI","THUNDERSTORM / THUNDERSTORM WIND",466,2,8,31.35175,0
"10533","2001","MS","MISSISSIPPI","TORNADO",86,12,204,82.679,0.003
"10534","2001","MS","MISSISSIPPI","WIND",1,0,0,0.005,0
"10535","2001","MO","MISSOURI","BLIZZARD / WINTER STORM",6,0,0,0.26,0
"10536","2001","MO","MISSOURI","COLD AND WINDCHILL",3,1,0,0,0
"10537","2001","MO","MISSOURI","FLASH FLOOD",124,3,6,1.593,0
"10538","2001","MO","MISSOURI","FLOOD",64,0,1,0.182,0
"10539","2001","MO","MISSOURI","HAIL",632,0,0,1051.7472,0
"10540","2001","MO","MISSOURI","HEAT",17,30,213,0,0
